Timestamp,Şirket lokasyon,Çalışma türü,Çalışma şekli,Cinsiyet,Toplam kaç yıllık iş deneyimin var?,Hangi seviyedesin?,Hangi programlama dillerini kullanıyorsun,Ne yapıyorsun?,Frontend yazıyorsan hangilerini kullanıyorsun,Hangi tool'ları kullanıyorsun,Aylık ortalama net kaç bin TL alıyorsun?
8/20/2025 14:29:27,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Kullanmıyorum,41 - 50
8/20/2025 14:29:28,Amerika,Tam zamanlı,Office,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue","Redux, Supabase, Firebase",61 - 70
8/20/2025 14:29:33,Amerika,Tam zamanlı,Remote,Erkek,4,Mid,"JavaScript, Python",ML Engineer,Kullanmıyorum,"FastApi, Firebase",211 - 220
8/20/2025 14:29:42,Türkiye,Freelance,Remote,Erkek,2,Mid,Java,Backend,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 14:30:02,Türkiye,Tam zamanlı,Remote,Kadın,3,Mid,"JavaScript, Java",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 14:30:05,Türkiye,Tam zamanlı,Remote,Erkek,1,Mid,Python,ML Engineer,Kullanmıyorum,FastApi,81 - 90
8/20/2025 14:30:15,Türkiye,Tam zamanlı,Hybrid,Erkek,0,Junior,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 14:30:29,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Senior,"HTML/CSS, JavaScript, TypeScript, Python",Fullstack,React,Kullanmıyorum,81 - 90
8/20/2025 14:30:33,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"JavaScript, Swift, Python, SQL",iOS,React,Firebase,31 - 40
8/20/2025 14:30:37,Türkiye,Tam zamanlı,Remote,Kadın,7,Senior,Java,Fullstack,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 14:30:42,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vanilla",Redux,41 - 50
8/20/2025 14:30:48,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"Java, C#",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 14:31:07,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,C#,Game Developer,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 14:31:14,Avrupa,Tam zamanlı,Hybrid,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript, PHP, SQL",Fullstack,React,"Wordpress, Zustand, Supabase",151 - 160
8/20/2025 14:31:16,Türkiye,Tam zamanlı,Office,Erkek,10,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Kullanmıyorum,41 - 50
8/20/2025 14:31:35,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,C#,Backend,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:31:56,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,Java,Backend,Kullanmıyorum,Firebase,81 - 90
8/20/2025 14:32:05,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,JavaScript,React Native,Kullanmıyorum,Zustand,51 - 60
8/20/2025 14:32:11,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,C#,Backend,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:32:24,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue","Redux, Zustand",51 - 60
8/20/2025 14:32:44,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,Python,ML Engineer,Kullanmıyorum,FastApi,71 - 80
8/20/2025 14:32:49,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Team Lead,"Python, C++, SQL, Matlab, Visual Basic",Data Engineer,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 14:32:51,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,Python,Data Scientist,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:32:57,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript, Java, Python, SQL",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 14:33:12,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Engineering Manager,"JavaScript, TypeScript, Java",React Native,React,"Redux, Firebase",231 - 240
8/20/2025 14:33:26,Türkiye,Tam zamanlı,Office,Kadın,0,Junior,Python,ML Engineer,Kullanmıyorum,FastApi,41 - 50
8/20/2025 14:33:34,Amerika,Yarı zamanlı,Remote,Erkek,2,Mid,Go,Flutter,Vanilla,Firebase,81 - 90
8/20/2025 14:33:40,Türkiye,Tam zamanlı,Hybrid,Erkek,9,Team Lead,Python,Data Scientist,React,FastApi,221 - 230
8/20/2025 14:34:06,Türkiye,Tam zamanlı,Remote,Kadın,3,Junior,"HTML/CSS, JavaScript, TypeScript, Go, Python, SQL, Bash",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:34:10,Türkiye,Tam zamanlı,Hybrid,Erkek,16 - 20,C-Level Manager,"HTML/CSS, JavaScript, TypeScript, Go, Python, Rust, SQL, Elixir",Fullstack,"React, Vue","Redux, Zustand, Supabase, Firebase",251 - 260
8/20/2025 14:34:59,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,C#,Game Developer,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 14:35:17,Türkiye,Tam zamanlı,Office,Erkek,11 - 15,Mid,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,"React, Angular","Wordpress, Firebase",71 - 80
8/20/2025 14:35:19,Amerika,Tam zamanlı,Remote,Erkek,7,Senior,"Python, C++, SQL",ML Engineer,Kullanmıyorum,Kullanmıyorum,201 - 210
8/20/2025 14:35:23,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vanilla","Redux, Zustand",101 - 110
8/20/2025 14:35:28,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,Java,Backend,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 14:35:36,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,C#,Fullstack,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:35:43,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Senior,Hiçbiri,Project Manager,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 14:35:49,Türkiye,Yarı zamanlı,Hybrid,Erkek,3,Mid,Hiçbiri,Danışmanlık,Kullanmıyorum,Kullanmıyorum,21 - 30
8/20/2025 14:35:49,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 14:36:12,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,51 - 60
8/20/2025 14:36:16,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"HTML/CSS, JavaScript, PHP, Python, Dart, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 14:36:38,Türkiye,Tam zamanlı,Office,Erkek,11 - 15,Senior,PHP,Fullstack,React,Redux,61 - 70
8/20/2025 14:36:39,Türkiye,Tam zamanlı,Office,Erkek,5,Junior,"HTML/CSS, JavaScript, Python, ABAP, Visual Basic",SAP Developer,Kullanmıyorum,Kullanmıyorum,21 - 30
8/20/2025 14:36:41,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"JavaScript, Go, SQL",Backend,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 14:36:53,Türkiye,Tam zamanlı,Office,Erkek,5,Mid,"Go, PHP, Python, SQL",Backend,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 14:37:02,Türkiye,Tam zamanlı,Hybrid,Kadın,2,Mid,C#,Backend,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 14:37:17,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"HTML/CSS, JavaScript, Go, PHP",IT Specialist,React,Kullanmıyorum,21 - 30
8/20/2025 14:37:18,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,Swift,iOS,Kullanmıyorum,Kullanmıyorum,21 - 30
8/20/2025 14:37:36,Türkiye,Tam zamanlı,Remote,Kadın,2,Junior,Hiçbiri,UI/UX Designer,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:37:51,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,"HTML/CSS, JavaScript, ABAP",SAP Developer,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 14:37:54,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,Java,Backend,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:37:54,Türkiye,Yarı zamanlı,Office,Erkek,3,Junior,"HTML/CSS, JavaScript, TypeScript, Python",Frontend,React,Redux,51 - 60
8/20/2025 14:38:05,Türkiye,Tam zamanlı,Remote,Erkek,9,Senior,"HTML/CSS, JavaScript, TypeScript",Fullstack,"React, Angular, Vue","Zustand, Jotai",131 - 140
8/20/2025 14:38:20,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript, Java, C#, SQL",Fullstack,React,"Redux, Zustand, Firebase",21 - 30
8/20/2025 14:38:28,Türkiye,Tam zamanlı,Remote,Kadın,7,Mid,"HTML/CSS, JavaScript",Frontend,React,Redux,121 - 130
8/20/2025 14:38:31,Türkiye,Tam zamanlı,Hybrid,Erkek,16 - 20,Team Lead,"JavaScript, TypeScript, C#",Fullstack,Angular,Kullanmıyorum,151 - 160
8/20/2025 14:38:39,Türkiye,Tam zamanlı,Office,Erkek,10,Senior,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:38:40,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Redux, Firebase",31 - 40
8/20/2025 14:38:40,Türkiye,Tam zamanlı,Remote,Erkek,6,Mid,"JavaScript, TypeScript, Ruby",Frontend,React,"Zustand, Supabase",101 - 110
8/20/2025 14:38:42,Türkiye,Yarı zamanlı,Remote,Kadın,1,Junior,Kotlin,Android,Kullanmıyorum,Firebase,31 - 40
8/20/2025 14:38:46,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"C, Matlab",Embedded Systems Engineer,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 14:38:49,Türkiye,Tam zamanlı,Office,Erkek,7,Team Lead,"HTML/CSS, JavaScript, TypeScript, Java",Fullstack,"React, Angular","Strapi, Redux, Zustand, Supabase, Firebase",131 - 140
8/20/2025 14:38:50,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,SQL,Product Owner,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:38:59,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,"HTML/CSS, JavaScript, C#, SQL",Backend,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:39:03,Avrupa,Tam zamanlı,Remote,Erkek,4,Mid,"JavaScript, TypeScript",React Native,React,"Redux, Firebase",91 - 100
8/20/2025 14:39:09,Türkiye,Tam zamanlı,Hybrid,Erkek,20 - 30,Partner,"HTML/CSS, JavaScript, C#, SQL",Fullstack,React,"Redux, Firebase",300 +
8/20/2025 14:39:17,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, C#, Python, C, C++, SQL, Visual Basic",Fullstack,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 14:39:21,Türkiye,Tam zamanlı,Hybrid,Erkek,20 - 30,Team Lead,C#,Backend,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 14:39:34,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,Python,DevOps,Kullanmıyorum,FastApi,81 - 90
8/20/2025 14:39:45,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,Go,Backend,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:39:45,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Senior,"Java, Kotlin",Android,Kullanmıyorum,Firebase,221 - 230
8/20/2025 14:39:45,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,"Java, C#, Dart, SQL",Flutter,Kullanmıyorum,Firebase,101 - 110
8/20/2025 14:39:46,Avrupa,Tam zamanlı,Remote,Erkek,16 - 20,Team Lead,"HTML/CSS, JavaScript, C#, SQL",Backend,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 14:39:46,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,"Python, SQL, Bash",ML Engineer,Kullanmıyorum,FastApi,81 - 90
8/20/2025 14:39:51,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Kullanmıyorum,101 - 110
8/20/2025 14:40:01,Türkiye,Kendi işim,Hybrid,Erkek,11 - 15,Partner,Hiçbiri,Product Manager,Kullanmıyorum,Wordpress,231 - 240
8/20/2025 14:40:07,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"C#, SQL",IT Specialist,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 14:40:08,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript, C#, Python, SQL",Fullstack,"React, Angular","Zustand, Firebase",51 - 60
8/20/2025 14:40:25,Türkiye,Tam zamanlı,Remote,Erkek,8,Senior,C#,Backend,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 14:40:32,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue",Redux,221 - 230
8/20/2025 14:40:45,Amerika,Tam zamanlı,Remote,Erkek,5,Mid,"Java, Kotlin",Android,Kullanmıyorum,Firebase,131 - 140
8/20/2025 14:40:46,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"C#, Swift, Dart, SQL",Flutter,Vanilla,Firebase,31 - 40
8/20/2025 14:40:47,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue",Kullanmıyorum,31 - 40
8/20/2025 14:40:49,Türkiye,Tam zamanlı,Office,Erkek,3,Junior,"Python, SQL",Backend,"React, Vanilla",FastApi,31 - 40
8/20/2025 14:40:49,Türkiye,Tam zamanlı,Remote,Erkek,1,Mid,"Go, R Language",Backend,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 14:40:50,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"JavaScript, TypeScript",React Native,Kullanmıyorum,"Redux, Firebase",61 - 70
8/20/2025 14:41:02,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,Swift,iOS,Kullanmıyorum,Firebase,81 - 90
8/20/2025 14:41:07,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"Java, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 14:41:19,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"TypeScript, Java, SQL",Fullstack,"React, Vue",Kullanmıyorum,81 - 90
8/20/2025 14:41:24,Türkiye,Tam zamanlı,Office,Kadın,1,Junior,"HTML/CSS, TypeScript",Fullstack,React,"Redux, Firebase",41 - 50
8/20/2025 14:41:27,Yurtdışı TR hub,Tam zamanlı,Hybrid,Erkek,11 - 15,Director Level Manager,C#,Product Manager,Kullanmıyorum,"Strapi, Firebase",251 - 260
8/20/2025 14:41:32,Yurtdışı TR hub,Tam zamanlı,Office,Erkek,2,Mid,JavaScript,Backend,React,Zustand,211 - 220
8/20/2025 14:41:48,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,Go,Backend,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 14:42:03,Amerika,Tam zamanlı,Remote,Erkek,10,Senior,"HTML/CSS, JavaScript, TypeScript, PHP, C#, SQL",Fullstack,React,"FastApi, Wordpress, Zustand, Supabase, Firebase",101 - 110
8/20/2025 14:42:05,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,Hiçbiri,IT Specialist,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:42:15,Türkiye,Tam zamanlı,Remote,Erkek,0,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,21 - 30
8/20/2025 14:42:25,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Junior,"HTML/CSS, JavaScript, TypeScript, Java, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 14:42:48,Türkiye,Tam zamanlı,Office,Erkek,4,Senior,Hiçbiri,Project Manager,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 14:42:48,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Redux, Zustand, Firebase",101 - 110
8/20/2025 14:42:54,Türkiye,Tam zamanlı,Remote,Erkek,10,Senior,C#,Backend,Kullanmıyorum,Kullanmıyorum,151 - 160
8/20/2025 14:43:03,Türkiye,Tam zamanlı,Remote,Erkek,1,Mid,"Go, SQL",Backend,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:43:07,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,Hiçbiri,Manuel Tester,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 14:43:11,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,Dart,Project Manager,Kullanmıyorum,Firebase,41 - 50
8/20/2025 14:43:16,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Fullstack,React,"Redux, Zustand",131 - 140
8/20/2025 14:43:45,Türkiye,Tam zamanlı,Remote,Erkek,8,Senior,"HTML/CSS, JavaScript, PHP",Fullstack,React,"Wordpress, Redux",71 - 80
8/20/2025 14:44:01,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,Python,Data Scientist,Kullanmıyorum,FastApi,111 - 120
8/20/2025 14:44:16,Türkiye,Yarı zamanlı,Hybrid,Kadın,1,Junior,"Java, Kotlin, Swift, Python",Android,Kullanmıyorum,Firebase,21 - 30
8/20/2025 14:44:18,Türkiye,Freelance,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript, PHP, C#, SQL",Fullstack,React,Redux,21 - 30
8/20/2025 14:44:18,Türkiye,Tam zamanlı,Hybrid,Erkek,8,Senior,Java,Backend,React,Zustand,231 - 240
8/20/2025 14:44:19,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"TypeScript, Python, C++",ML Engineer,React,FastApi,71 - 80
8/20/2025 14:44:20,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"JavaScript, C#",Game Developer,Kullanmıyorum,Firebase,31 - 40
8/20/2025 14:44:22,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, TypeScript, Java",Fullstack,Angular,Kullanmıyorum,51 - 60
8/20/2025 14:44:26,Türkiye,Tam zamanlı,Office,Erkek,4,Senior,Hiçbiri,Cyber Security Engineer,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 14:44:29,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,Python,ML Engineer,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 14:44:30,Avrupa,Tam zamanlı,Hybrid,Erkek,7,Senior,"TypeScript, Python",Fullstack,React,Kullanmıyorum,231 - 240
8/20/2025 14:44:32,Türkiye,Tam zamanlı,Office,Kadın,11 - 15,Team Lead,"Go, Hiçbiri",Backend,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 14:44:33,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"HTML/CSS, Python, C++, Matlab",Data Engineer,Kullanmıyorum,FastApi,71 - 80
8/20/2025 14:44:44,Türkiye,Tam zamanlı,Hybrid,Erkek,10,Staff Engineer,"JavaScript, TypeScript",Frontend,React,Kullanmıyorum,151 - 160
8/20/2025 14:44:46,Türkiye,Tam zamanlı,Office,Erkek,2,Mid,Hiçbiri,DevOps,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:44:50,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,4,Mid,Kotlin,Android,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 14:45:00,Avrupa,Tam zamanlı,Remote,Erkek,0,Junior,"JavaScript, Python",Fullstack,Vue,FastApi,71 - 80
8/20/2025 14:45:01,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vanilla","Redux, Firebase",101 - 110
8/20/2025 14:45:01,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"TypeScript, PHP, C#, SQL",Fullstack,React,"Strapi, FastApi, Wordpress, Redux, Zustand, Jotai, Supabase, Firebase",41 - 50
8/20/2025 14:45:05,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,"HTML/CSS, JavaScript, Kotlin, Dart",Fullstack,Kullanmıyorum,Firebase,51 - 60
8/20/2025 14:45:08,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,"Java, SQL",Backend,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 14:45:10,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,"Java, C#, Python, SQL",Backend,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 14:45:17,Amerika,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript, Java, Go, PHP, SQL",Fullstack,"React, Vanilla",Zustand,41 - 50
8/20/2025 14:45:23,Türkiye,Tam zamanlı,Office,Erkek,5,Team Lead,C#,Game Developer,Kullanmıyorum,Kullanmıyorum,131 - 140
8/20/2025 14:45:23,Türkiye,Tam zamanlı,Remote,Erkek,9,Senior,"Java, Kotlin",Android,Kullanmıyorum,"Supabase, Firebase",171 - 180
8/20/2025 14:45:25,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,Swift,iOS,Kullanmıyorum,Firebase,61 - 70
8/20/2025 14:45:26,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,Hiçbiri,Project Manager,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 14:45:32,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Staff Engineer,"TypeScript, Python",Backend,Kullanmıyorum,Kullanmıyorum,300 +
8/20/2025 14:45:32,Türkiye,Yarı zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, PHP, C#, Python, C, C++, SQL",Fullstack,React,Kullanmıyorum,11 - 20
8/20/2025 14:45:54,Türkiye,Tam zamanlı,Remote,Erkek,8,Senior,"Java, Kotlin",Android,Kullanmıyorum,Firebase,141 - 150
8/20/2025 14:45:59,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"TypeScript, Java",Fullstack,Angular,Kullanmıyorum,71 - 80
8/20/2025 14:46:08,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"JavaScript, TypeScript",Backend,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 14:46:12,Türkiye,Tam zamanlı,Office,Erkek,0,Junior,"HTML/CSS, JavaScript, TypeScript, Java, PHP, C#, C++, SQL, ABAP, Visual Basic",Backend,"React, Angular","FastApi, Wordpress",21 - 30
8/20/2025 14:46:16,Türkiye,Tam zamanlı,Remote,Erkek,10,Senior,"HTML/CSS, JavaScript, PHP, C#, Python, SQL",Fullstack,"React, Vue, Vanilla","Wordpress, Redux, Firebase",101 - 110
8/20/2025 14:46:18,Türkiye,Tam zamanlı,Remote,Erkek,5,Mid,Hiçbiri,Business Analyst,Kullanmıyorum,Firebase,121 - 130
8/20/2025 14:46:19,Türkiye,Tam zamanlı,Office,Kadın,8,Senior,"Java, Python, SQL",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 14:46:22,Türkiye,Tam zamanlı,Remote,Erkek,7,Team Lead,"Python, SQL, Bash",DevOps,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 14:46:24,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,Hiçbiri,Data Engineer,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 14:46:30,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,"C#, SQL",Backend,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 14:46:37,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Team Lead,Hiçbiri,Project Manager,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 14:46:45,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Junior,C++,Game Developer,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 14:46:46,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Senior,"HTML/CSS, TypeScript, C#, SQL",Fullstack,React,Redux,131 - 140
8/20/2025 14:46:49,Avrupa,Tam zamanlı,Office,Erkek,11 - 15,Senior,"Java, C#",Backend,Kullanmıyorum,"FastApi, Firebase",121 - 130
8/20/2025 14:46:50,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Architect,"Java, SQL",Fullstack,Vue,Kullanmıyorum,300 +
8/20/2025 14:46:53,Avrupa,Tam zamanlı,Hybrid,Erkek,4,Junior,"Python, SQL, Visual Basic",Data Scientist,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 14:46:54,Türkiye,Tam zamanlı,Hybrid,Kadın,0,Junior,"Python, SQL",Product Manager,Kullanmıyorum,Firebase,61 - 70
8/20/2025 14:47:10,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,Hiçbiri,IT Specialist,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:47:46,Türkiye,Tam zamanlı,Remote,Erkek,0,Junior,"TypeScript, Java, SQL",Backend,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:48:00,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Team Lead,"JavaScript, Java, C#, SQL",Fullstack,React,"Zustand, Jotai",101 - 110
8/20/2025 14:48:09,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,"HTML/CSS, JavaScript, TypeScript, Dart, SQL",Fullstack,React,Redux,131 - 140
8/20/2025 14:48:11,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript, C#, Python",Fullstack,React,"FastApi, Zustand",61 - 70
8/20/2025 14:48:17,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Architect,"HTML/CSS, TypeScript, Go, Python, C++",Fullstack,React,Redux,171 - 180
8/20/2025 14:48:18,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"JavaScript, Hiçbiri",IT Specialist,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 14:48:20,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"Python, Dart",Flutter,Kullanmıyorum,Firebase,41 - 50
8/20/2025 14:48:20,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,"JavaScript, TypeScript, Java, Python",Backend,Kullanmıyorum,Kullanmıyorum,121 - 130
